customer_id,default_flag,join_date,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,education_level_enc,region_North,region_South,region_West,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,gender_Male,gender_Other,employment_type_Self-Employed,employment_type_Unemployed,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio
C01484,0,2021-06-08,38,Female,North,Primary,Self-Employed,123075.65,6659.42,Business,667.32,1,422.0,0.72,0,1,0,0,0,0,0,0,0,1,0,0.05410834718321618,16.993288590604028,0.0034287854664996694
C01485,0,2020-07-11,31,Male,East,Primary,Self-Employed,51126.29,23101.02,Home,565.75,2,487.0,0.2,0,0,0,0,0,0,1,1,0,1,0,0.4518422909231239,13.565459610027856,0.009525432023328898
C01486,0,2019-02-24,43,Male,North,Graduate,Salaried,121518.82,27971.95,Education,595.34,1,477.0,0.19,2,1,0,0,0,1,0,1,0,0,0,0.230186155527185,9.056962025316457,0.003925317905489866
C01487,0,2018-06-06,68,Female,North,Secondary,Unemployed,52243.95,15800.84,Home,503.5,1,77.0,0.31,1,1,0,0,0,0,1,0,0,0,1,0.30244344081946334,1.2533912099837223,0.0014738548674056997
C01488,0,2019-07-04,42,Male,East,Secondary,Salaried,46231.87,76955.97,Education,594.39,2,75.0,0.21,1,0,0,0,0,1,0,1,0,0,0,1.6645653744916655,1.5517241379310345,0.0016222575465798807
C01489,0,2022-01-04,37,Male,West,Secondary,Salaried,63108.59,22947.47,Business,706.75,0,312.0,0.18,1,0,0,1,0,0,0,1,0,0,0,0.36361880371594424,17.49532710280374,0.004943859465090252
C01490,1,2021-01-25,25,Female,West,Graduate,Salaried,84272.17,8244.66,Business,681.66,0,231.0,0.57,2,0,0,1,0,0,0,0,0,0,0,0.09783372138156642,7.8839590443686,0.002741118449898703
C01491,1,2020-10-17,47,Other,North,Secondary,Salaried,41864.31,9917.92,Education,662.78,2,160.0,0.25,1,1,0,0,0,1,0,0,1,0,0,0.23690632904256634,4.902962206332993,0.0038218711833540313
C01492,0,2020-09-23,31,Male,North,Graduate,Salaried,56325.33,76955.97,Car,768.74,1,399.0,0.57,2,1,0,0,1,0,0,1,0,0,0,1.3662764159570835,11.93419740777667,0.007083846645905137
C01493,0,2021-12-05,47,Male,East,Secondary,Self-Employed,84982.12,15739.07,Home,653.4,3,283.0,0.7,1,0,0,0,0,0,1,1,0,1,0,0.1852044877204758,15.026548672566372,0.003330112263614982
C01494,0,2020-08-08,35,Male,East,Primary,Salaried,86370.16,4176.28,Car,603.83,1,446.0,0.56,0,0,0,0,1,0,0,1,0,0,0,0.04835327386217647,12.755004766444232,0.0051638204676244664
C01495,1,2018-10-16,47,Male,West,Post-Graduate,Salaried,74198.52,13636.76,Business,594.01,1,287.0,0.18,3,0,0,1,0,0,0,1,0,0,0,0.18378749333544658,5.032144944476914,0.003868001679817872
C01496,0,2021-07-01,55,Male,South,Post-Graduate,Self-Employed,120459.78,5108.72,Home,631.46,3,494.0,0.5,3,0,1,0,0,0,1,1,0,1,0,0.04241017209229504,20.526315789473685,0.004100953861944626
C01497,1,2018-07-15,53,Female,North,Graduate,Salaried,109516.28,45882.94,Home,613.98,2,77.0,0.38,2,1,0,0,0,0,1,0,0,0,0,0.4189599938931454,1.2804878048780488,0.0007030918142946419
C01498,0,2019-08-21,40,Other,South,Secondary,Salaried,24847.1,4610.62,Car,726.24,4,244.0,0.34,1,0,1,0,1,0,0,0,1,0,0,0.18555968302135864,5.221112696148359,0.00982005948380294
C01499,1,2023-02-01,36,Male,South,Post-Graduate,Salaried,74253.59,7174.12,Education,683.72,3,212.0,0.32,3,0,1,0,0,1,0,1,0,0,0,0.0966164733583925,44.7887323943662,0.002855080811580962
C01500,0,2022-03-26,47,Male,East,Primary,Self-Employed,79892.86,22096.86,Education,624.43,2,242.0,0.75,0,0,0,0,0,1,0,1,0,1,0,0.2765811613202982,15.991189427312776,0.003029056664137446
C01501,0,2019-06-01,22,Male,North,Primary,Salaried,94134.14,53503.6,Home,627.47,0,172.0,0.62,0,1,0,0,0,0,1,1,0,0,0,0.5683761491845573,3.4794335805799057,0.0018271798095781191
C01502,0,2022-07-17,55,Male,North,Primary,Salaried,54381.03,20836.32,Education,706.26,1,468.0,0.19,0,1,0,0,0,1,0,1,0,0,0,0.3831541991757052,41.17302052785924,0.008605942182411772
C01503,1,2023-02-09,60,Female,East,Graduate,Salaried,47445.11,8053.67,Business,730.88,4,107.0,0.43,2,0,0,0,0,0,0,0,0,0,0,0.16974710354765749,23.955223880597014,0.0022552376841364686
C01504,1,2020-05-14,48,Male,South,Graduate,Self-Employed,39492.74,25490.23,Car,502.53,2,18.0,0.32,2,0,1,0,1,0,0,1,0,1,0,0.6454409088860383,0.47577092511013214,0.0004557799737369451
C01505,0,2021-02-15,67,Male,East,Secondary,Salaried,30799.7,15150.09,Car,636.3,2,424.0,0.78,1,0,0,0,1,0,0,1,0,0,0,0.491890830105488,14.825174825174825,0.013766367854232346
C01506,0,2020-03-16,59,Female,West,Primary,Self-Employed,88408.57,54511.21,Car,657.32,2,258.0,0.78,0,0,0,1,1,0,0,0,0,1,0,0.6165828719998524,6.482412060301508,0.002918269122552259
C01507,1,2023-04-17,47,Male,North,Secondary,Salaried,50467.63,43644.41,Home,693.85,2,499.0,0.32,1,1,0,0,0,0,1,1,0,0,0,0.8648000708573002,223.43283582089552,0.009887525925033532
C01508,1,2021-03-28,47,Female,West,Secondary,Salaried,67545.02,14332.32,Home,659.04,1,489.0,0.35,1,0,0,1,0,0,1,0,0,0,0,0.21218914436623157,17.95593635250918,0.00723961588878055
C01509,0,2020-03-25,40,Male,East,Primary,Salaried,14354.86,41102.25,Education,682.58,1,436.0,0.52,0,0,0,0,0,1,0,1,0,0,0,2.8632985622987612,11.037974683544304,0.030372988660286482
C01510,0,2018-08-16,21,Female,North,Secondary,Salaried,85056.78,27363.92,Car,631.04,1,236.0,0.44,1,1,0,0,1,0,0,0,0,0,0,0.3217135659261966,3.9954853273137694,0.0027746171439831132
C01511,0,2023-03-16,28,Female,West,Post-Graduate,Salaried,74694.46,65739.0,Business,585.53,1,250.0,0.25,3,0,0,1,0,0,0,0,0,0,0,0.8801054321833238,75.75757575757576,0.0033469684364810987
C01512,1,2018-08-04,43,Female,West,Graduate,Salaried,26382.77,39725.36,Business,712.74,6,84.0,0.56,2,0,0,1,0,0,0,0,0,0,0,1.5057312025992722,1.412556053811659,0.003183896156468786
C01513,0,2020-08-05,47,Other,South,Secondary,Salaried,66475.72,34118.55,Car,715.27,1,26.0,0.33,1,0,1,0,1,0,0,0,1,0,0,0.5132482957687409,0.741444866920152,0.0003911202466103413
C01514,0,2022-09-16,24,Male,North,Primary,Self-Employed,73771.63,63727.25,Home,702.15,3,60.0,0.56,0,1,0,0,0,0,1,1,0,1,0,0.863844949610033,6.428571428571428,0.0008133207846973151
C01515,0,2018-01-15,45,Male,West,Graduate,Salaried,48746.13,22299.59,Home,716.38,0,237.0,0.37,2,0,0,1,0,0,1,1,0,0,0,0.4574638027675223,3.5818639798488663,0.004861924423538853
C01516,0,2021-03-26,67,Female,West,Graduate,Self-Employed,437.23,11867.03,Home,572.26,0,203.0,0.59,2,0,0,1,0,0,1,0,0,1,0,27.141390115042427,7.435897435897436,0.46428653111634605
C01517,0,2022-07-30,58,Male,South,Secondary,Salaried,43491.77,25865.67,Business,609.41,2,289.0,0.57,1,0,1,0,0,0,0,1,0,0,0,0.5947256228017392,26.432926829268293,0.006644935352136738
C01518,0,2021-07-08,35,Male,West,Post-Graduate,Salaried,67560.78,16575.29,Car,739.59,1,247.0,0.46,3,0,0,1,1,0,0,1,0,0,0,0.24533893776833246,10.363636363636363,0.0036559672638474573
C01519,0,2021-03-26,41,Male,West,Secondary,Salaried,46285.88,35716.11,Business,647.81,3,390.0,0.59,1,0,0,1,0,0,0,1,0,0,0,0.7716415891844338,14.285714285714285,0.00842589575913864
C01520,0,2018-02-16,55,Male,West,Post-Graduate,Salaried,54457.62,23145.49,Car,854.96,0,280.0,0.42,3,0,0,1,1,0,0,1,0,0,0,0.4250183904474709,4.301075268817205,0.005141612872541988
C01521,1,2018-11-20,73,Male,South,Graduate,Salaried,97418.92,30404.61,Business,854.96,0,421.0,0.18,2,0,1,0,0,0,0,1,0,0,0,0.31210169441418567,7.535799522673031,0.0043215424683418786
C01522,0,2020-04-23,73,Male,West,Secondary,Salaried,74243.11,8406.06,Business,751.43,1,396.0,0.23,1,0,0,1,0,0,0,1,0,0,0,0.11322343581781527,10.27681660899654,0.0053338282838636475
C01523,0,2022-09-05,47,Female,West,Primary,Unemployed,7580.01,33078.18,Education,646.75,0,166.0,0.27,0,0,0,1,0,1,0,0,0,0,1,4.363870232361171,17.11340206185567,0.02189970725632288
C01524,0,2018-05-10,46,Male,North,Secondary,Self-Employed,55378.74,7877.94,Business,673.53,4,263.0,0.14,1,1,0,0,0,0,0,1,0,1,0,0.14225567428944755,4.219251336898395,0.004749114913051471
C01525,1,2021-12-05,34,Male,North,Post-Graduate,Salaried,62484.85,47543.87,Car,644.67,2,317.0,0.6,3,1,0,0,1,0,0,1,0,0,0,0.7608863588533861,16.831858407079647,0.0050732297508916165
C01526,0,2018-04-05,56,Female,South,Post-Graduate,Self-Employed,39366.13,47600.74,Business,549.8,3,319.0,0.36,3,0,1,0,0,0,0,0,0,1,0,1.2091800743430965,5.0236220472440944,0.008103412756092611
C01527,0,2019-09-19,32,Female,East,Secondary,Self-Employed,78368.71,29096.21,Education,779.33,1,323.0,0.17,1,0,0,0,0,1,0,0,0,1,0,0.3712733053791494,7.057538237436271,0.0041215428963932155
C01528,1,2020-01-25,37,Female,North,Post-Graduate,Self-Employed,23444.28,28228.0,Education,450.82,3,310.0,0.67,3,1,0,0,0,1,0,0,0,1,0,1.2040463601356066,7.469879518072289,0.013222841563059305
C01529,0,2023-05-10,59,Female,South,Graduate,Self-Employed,56556.47,18417.84,Car,659.7,1,127.0,0.58,2,0,1,0,1,0,0,0,0,1,0,0.3256539879522184,86.5909090909091,0.00224554325968364
C01530,0,2021-08-08,29,Male,West,Secondary,Salaried,23156.03,13594.45,Education,692.28,1,342.0,0.42,1,0,0,1,0,1,0,1,0,0,0,0.5870803414920434,15.0,0.014769371088221945
C01531,0,2020-03-04,47,Female,West,Post-Graduate,Salaried,52607.81,21764.09,Education,572.0,0,59.0,0.27,3,0,0,1,0,1,0,0,0,0,0,0.41370454310871335,1.4676616915422884,0.0011215064835430328
C01532,1,2023-01-09,33,Male,South,Secondary,Salaried,77703.25,76955.97,Home,672.18,2,287.0,0.21,1,0,1,0,0,0,1,1,0,0,0,0.9903828990421893,52.18181818181818,0.0036935392020282292
C01533,0,2021-07-30,47,Male,West,Secondary,Salaried,55958.0,26461.74,Car,632.04,5,61.0,0.42,1,0,0,1,1,0,0,1,0,0,0,0.47288573573036924,2.6406926406926403,0.00109010329175453
C01534,1,2018-03-10,38,Female,West,Primary,Salaried,54498.66,7505.57,Education,729.04,2,190.0,0.72,0,0,0,1,0,1,0,0,0,0,0,0.13772026688362612,2.9518384256861734,0.0034863242509081873
C01535,0,2022-08-11,71,Female,East,Secondary,Salaried,74266.87,5615.65,Education,854.96,3,40.0,0.23,1,0,0,0,0,1,0,0,0,0,0,0.07561446981675679,3.79746835443038,0.0005385981663156129
C01536,0,2018-01-11,53,Male,West,Primary,Unemployed,61944.19,6971.19,Education,677.09,3,336.0,0.5,0,0,0,1,0,1,0,1,0,0,1,0.11253985240585113,5.0678733031674215,0.005424237527361323
C01537,0,2021-07-01,26,Male,North,Post-Graduate,Unemployed,77343.8,16283.75,Car,698.32,0,441.0,0.77,3,1,0,0,1,0,0,1,0,0,1,0.21053723763249282,18.32409972299169,0.00570181449579669
C01538,0,2023-02-09,47,Male,West,Primary,Self-Employed,77495.39,60635.71,Home,571.99,2,255.0,0.55,0,0,0,1,0,0,1,1,0,1,0,0.782442800791118,57.08955223880597,0.003290518313411933
C01539,0,2020-05-21,43,Male,South,Primary,Self-Employed,95542.4,9712.93,Business,667.18,3,99.0,0.41,0,0,1,0,0,0,0,1,0,1,0,0.10166093797099508,2.632978723404255,0.0010361891683692266
C01540,0,2019-07-04,47,Male,East,Primary,Salaried,73729.31,68692.63,Home,642.34,2,40.0,0.6,0,0,0,0,0,0,1,1,0,0,0,0.9316868691704833,0.8275862068965517,0.0005425250826299609
C01541,0,2021-03-03,54,Female,West,Graduate,Salaried,74098.03,25426.79,Car,712.3,1,111.0,0.68,2,0,0,1,1,0,0,0,0,0,0,0.34315068835163365,3.954869358669834,0.0014980155342861341
C01542,1,2019-12-13,47,Male,South,Primary,Salaried,81448.71,32427.27,Car,450.82,1,239.0,0.51,0,0,1,0,1,0,0,1,0,0,0,0.39813116745495414,5.566770186335404,0.0029343620052423173
C01543,1,2018-01-23,58,Female,North,Secondary,Salaried,93745.61,31724.09,Car,564.12,2,397.0,0.71,1,1,0,0,1,0,0,0,0,0,0,0.3384061397648381,6.024279210925644,0.004234864971277055
C01544,0,2020-03-25,34,Female,West,Primary,Self-Employed,121542.38,35331.57,Business,744.4,0,428.0,0.46,0,0,0,1,0,0,0,0,0,1,0,0.2906934190362242,10.835443037974683,0.003521405455446898
C01545,0,2018-12-12,47,Female,East,Secondary,Salaried,96292.65,15849.73,Car,666.8,1,106.0,0.68,1,0,0,0,1,0,0,0,0,0,0,0.16459958262650368,1.9226118500604594,0.0011008109133978554
C01546,0,2018-10-29,73,Female,West,Primary,Self-Employed,47742.54,3403.19,Home,654.34,0,76.0,0.77,0,0,0,1,0,0,1,0,0,1,0,0.0712821311978793,1.342756183745583,0.0015918717353538374
C01547,0,2018-12-29,28,Male,South,Graduate,Salaried,64679.6,13757.16,Education,679.1,0,201.0,0.45,2,0,1,0,0,1,0,1,0,0,0,0.21269704821922214,3.683567501527184,0.0031076258975009123
C01548,0,2019-01-31,55,Male,East,Post-Graduate,Salaried,74222.47,10825.9,Education,690.78,2,220.0,0.52,3,0,0,0,0,1,0,1,0,0,0,0.14585744721241423,4.114713216957606,0.002964061961290159
C01549,0,2018-08-06,39,Female,West,Primary,Salaried,74074.07,28238.74,Car,625.24,3,146.0,0.53,0,0,0,1,1,0,0,0,0,0,0,0.3812230109672656,2.457912457912458,0.001971000108405006
C01550,0,2018-05-21,50,Female,North,Primary,Salaried,57162.87,26249.21,Car,634.51,4,439.0,0.65,0,1,0,0,1,0,0,0,0,0,0,0.45920035155687594,7.084454007530931,0.007679810338424225
C01551,0,2022-06-28,34,Female,East,Graduate,Salaried,92143.58,17713.75,Business,727.15,3,348.0,0.68,2,0,0,0,0,0,0,0,0,0,0,0.19224073994086185,29.0,0.0037767145578671895
C01552,0,2020-08-15,40,Male,North,Primary,Salaried,20270.72,76955.97,Education,638.54,0,193.0,0.12,0,1,0,0,0,1,0,1,0,0,0,3.7964102903103587,5.5566218809980805,0.009521122091371199
C01553,1,2021-05-18,69,Female,South,Secondary,Salaried,34936.36,13192.68,Business,744.68,2,65.0,0.61,1,0,1,0,0,0,0,0,0,0,0,0.37762033594799227,2.5456919060052217,0.0018605258246709158
C01554,0,2020-09-11,45,Male,West,Primary,Self-Employed,90487.33,3712.32,Business,641.21,2,476.0,0.65,0,0,0,1,0,0,0,1,0,1,0,0.04102585411681393,14.068965517241379,0.005260404964982391
C01555,0,2020-09-19,60,Female,North,Primary,Salaried,96341.7,24235.3,Business,555.63,3,259.0,0.59,0,1,0,0,0,0,0,0,0,0,0,0.25155566073673186,7.715988083416087,0.002688347828614193
C01556,0,2022-07-05,44,Other,South,Post-Graduate,Salaried,43512.61,57031.33,Business,548.34,1,291.0,0.6,3,0,1,0,0,0,0,0,1,0,0,1.3106851094429868,24.730878186968837,0.006687716503330873
C01557,0,2022-06-28,47,Male,West,Post-Graduate,Salaried,101268.71,27714.99,Home,636.26,1,69.0,0.13,3,0,0,1,0,0,1,1,0,0,0,0.27367772335601,5.75,0.0006813555737008993
C01558,0,2020-04-07,46,Female,South,Primary,Self-Employed,84397.05,16559.07,Car,723.26,1,137.0,0.41,0,0,1,0,1,0,0,0,0,1,0,0.19620436970249552,3.5068259385665526,0.001623279486664522
C01559,1,2019-11-14,47,Male,North,Graduate,Salaried,53305.97,26698.38,Car,649.91,1,214.0,0.67,2,1,0,0,1,0,0,1,0,0,0,0.5008515931705211,4.874715261958998,0.004014559720046366
C01560,0,2022-01-23,43,Male,South,Post-Graduate,Self-Employed,437.23,76955.97,Business,633.83,2,223.0,0.75,3,0,1,0,0,0,0,1,0,1,0,176.00798206893396,12.965116279069768,0.5100290464972669
C01561,1,2020-09-30,42,Male,East,Primary,Self-Employed,18299.62,10936.9,Business,854.96,2,136.0,0.26,0,0,0,0,0,0,0,1,0,1,0,0.5976572191116537,4.096385542168674,0.007431848311604285
C01562,0,2018-12-22,68,Female,West,Post-Graduate,Salaried,74122.31,22577.26,Home,698.5,1,81.0,0.51,3,0,0,1,0,0,1,0,0,0,0,0.30459466252468387,1.478102189781022,0.0010927883925905709
C01563,0,2020-10-04,39,Female,South,Primary,Self-Employed,78998.42,37644.95,Business,626.83,2,225.0,0.66,0,0,1,0,0,0,0,0,0,1,0,0.47652788498807946,6.804435483870967,0.0028481582289873646
C01564,0,2021-09-09,66,Male,North,Post-Graduate,Self-Employed,79077.5,26986.98,Home,664.64,1,99.0,0.63,3,1,0,0,0,0,1,1,0,1,0,0.34127254908159715,4.5552147239263805,0.0012519363915146533
C01565,0,2021-03-02,71,Male,West,Post-Graduate,Salaried,123075.65,18064.54,Home,854.96,1,441.0,0.53,3,0,0,1,0,0,1,1,0,0,0,0.14677590571327473,15.693950177935942,0.0035831620633325926
C01566,1,2020-06-06,23,Female,East,Secondary,Salaried,74181.27,15661.16,Business,648.63,1,323.0,0.11,1,0,0,0,0,0,0,0,0,0,0,0.21112013854710224,8.714028776978417,0.004354198842915468
C01567,0,2023-01-03,62,Other,West,Primary,Unemployed,123075.65,17533.08,Car,608.01,0,242.0,0.61,0,0,0,1,1,0,0,0,1,0,1,0.14245774854733656,42.45614035087719,0.001966270338608815
C01568,0,2023-02-07,39,Male,East,Primary,Self-Employed,54531.55,33712.56,Home,504.58,1,242.0,0.64,0,0,0,0,0,0,1,1,0,1,0,0.618221194886263,53.38235294117647,0.004437797935323679
C01569,0,2018-05-07,48,Male,West,Primary,Salaried,123075.65,32177.34,Car,693.32,1,72.0,0.61,0,0,0,1,1,0,0,1,0,0,0,0.26144359180715276,1.1532301121195943,0.0005850060511563416
C01570,0,2021-02-03,48,Male,South,Primary,Salaried,59248.97,76955.97,Car,588.27,3,385.0,0.64,0,0,1,0,1,0,0,1,0,0,0,1.2988575160040756,13.275862068965518,0.0064980032564279176
C01571,0,2020-10-05,40,Female,South,Post-Graduate,Salaried,18144.32,6441.83,Home,608.36,1,256.0,0.4,3,0,1,0,0,0,1,0,0,0,0,0.35503286979065624,7.749747729566096,0.014109098604962875
C01572,0,2019-08-27,65,Male,North,Secondary,Self-Employed,54810.96,76955.97,Education,564.33,2,451.0,0.8,1,1,0,0,0,1,0,1,0,1,0,1.4040252168544394,9.691977077363898,0.008228281351029064
C01573,0,2022-12-28,47,Male,East,Secondary,Self-Employed,59435.05,18702.62,Home,631.59,1,396.0,0.64,1,0,0,0,0,0,1,1,0,1,0,0.3146732441547538,67.11864406779661,0.006662735204227135
C01574,0,2021-11-02,34,Male,North,Graduate,Salaried,123075.65,20486.68,Education,669.18,0,144.0,0.51,2,1,0,0,0,1,0,1,0,0,0,0.1664559967792167,7.224080267558528,0.0011700121023126833
C01575,0,2023-04-13,29,Female,South,Primary,Self-Employed,39217.35,43782.37,Home,678.16,0,445.0,0.75,0,0,1,0,0,0,1,0,0,1,0,1.1164030715996875,188.0281690140845,0.01134701860273578
C01576,0,2020-10-10,47,Male,East,Graduate,Salaried,65097.63,43561.4,Home,598.47,2,379.0,0.74,2,0,0,0,0,0,1,1,0,0,0,0.6691702908385452,11.531440162271805,0.0058220245498952885
C01577,1,2018-02-20,67,Male,North,Post-Graduate,Salaried,73841.23,55564.2,Car,613.5,1,455.0,0.67,3,1,0,0,1,0,0,1,0,0,0,0.7524820483082418,7.003591585428425,0.006161869188798724
C01578,0,2020-11-18,72,Female,North,Graduate,Self-Employed,56291.32,66159.37,Car,534.9,1,11.0,0.49,2,1,0,0,1,0,0,0,0,1,0,1.1753032261457006,0.3484688489968321,0.0001954120102353258
C01579,0,2022-01-25,34,Female,North,Primary,Unemployed,16130.05,21335.66,Business,559.55,1,170.0,0.47,0,1,0,0,0,0,0,0,0,0,1,1.3227274558975328,9.922178988326849,0.010539334967963523
C01580,0,2021-08-12,58,Male,North,Secondary,Salaried,73745.1,66843.19,Car,854.96,1,149.0,0.33,1,1,0,0,1,0,0,1,0,0,0,0.9064085613823833,6.573529411764706,0.002020473224661706
C01581,0,2021-08-13,73,Male,North,Secondary,Salaried,78678.53,13315.38,Car,671.63,0,313.0,0.28,1,1,0,0,1,0,0,1,0,0,0,0.16923778316651314,13.829160530191459,0.003978213624479258
C01582,0,2022-10-16,56,Male,East,Primary,Self-Employed,65719.33,17253.36,Car,685.74,1,469.0,0.46,0,0,0,0,1,0,0,1,0,1,0,0.2625309783285983,56.279999999999994,0.007136408724799842
C01583,0,2020-02-18,60,Male,North,Post-Graduate,Salaried,61008.26,19041.73,Car,656.21,3,318.0,0.5,3,1,0,0,1,0,0,1,0,0,0,0.3121172444518168,7.813267813267813,0.005212408942657928
C01584,1,2021-12-01,37,Female,East,Primary,Self-Employed,15464.38,14453.56,Business,679.59,1,211.0,0.27,0,0,0,0,0,0,0,0,0,1,0,0.9346355948314773,11.124780316344465,0.013644258612372433
C01585,0,2022-11-28,50,Female,North,Post-Graduate,Self-Employed,79366.42,23106.87,Car,588.7,3,134.0,0.75,3,1,0,0,1,0,0,0,0,1,0,0.2911416440353489,19.42028985507246,0.0016883714800289594
C01586,0,2020-03-24,29,Female,South,Secondary,Salaried,97159.9,45122.66,Education,558.14,1,434.0,0.49,1,0,1,0,0,1,0,0,0,0,0,0.464416492812364,10.978077571669477,0.004466863387055771
C01587,0,2022-06-25,53,Male,South,Post-Graduate,Unemployed,32156.36,37089.04,Education,557.63,3,382.0,0.47,3,0,1,0,0,1,0,1,0,0,1,1.153396715299866,31.5702479338843,0.011879454017805498
C01588,0,2021-11-29,72,Female,North,Primary,Self-Employed,93625.47,13486.61,Business,554.09,0,356.0,0.4,0,1,0,0,0,0,0,0,0,1,0,0.14404851585791772,18.70402802101576,0.0038023841162025673
C01589,0,2021-10-01,45,Female,West,Primary,Self-Employed,88286.44,12626.88,Car,678.69,1,91.0,0.14,0,0,0,1,1,0,0,0,0,1,0,0.1430217369734242,4.333333333333333,0.001030735863854064
C01590,1,2022-07-04,34,Female,South,Primary,Self-Employed,123075.65,11111.35,Education,811.1,1,451.0,0.72,0,0,1,0,0,1,0,0,0,1,0,0.09028065259050023,38.220338983050844,0.0036644129037709736
C01591,1,2019-02-24,31,Female,East,Post-Graduate,Self-Employed,50146.41,23647.99,Home,650.39,1,333.0,0.32,3,0,0,0,0,0,1,0,0,1,0,0.47157892259884604,6.322784810126582,0.006640555126478645
C01592,0,2021-04-20,73,Female,North,Post-Graduate,Salaried,25114.06,6218.76,Education,622.64,2,497.0,0.55,3,1,0,0,0,1,0,0,0,0,0,0.24762065552124984,18.778337531486148,0.019789711420614586
C01593,0,2020-09-09,55,Female,East,Post-Graduate,Salaried,58371.54,10802.36,Car,666.23,0,416.0,0.53,3,0,0,0,1,0,0,0,0,0,0,0.18506210389515165,12.271386430678467,0.007126760746761178
C01594,0,2020-04-04,61,Male,West,Secondary,Self-Employed,71207.94,15259.28,Education,627.68,0,478.0,0.51,1,0,0,1,0,1,0,1,0,1,0,0.2142918331860183,12.204255319148936,0.006712734563027662
C01595,0,2020-10-21,34,Male,North,Graduate,Salaried,26988.3,51241.08,Home,676.64,0,173.0,0.47,2,1,0,0,0,0,1,1,0,0,0,1.8986405220039797,5.323076923076923,0.006410185154307607
C01596,0,2023-01-29,50,Male,South,Graduate,Salaried,69645.07,19816.37,Education,651.95,1,359.0,0.23,2,0,1,0,0,1,0,1,0,0,0,0.2845337078417754,74.27586206896552,0.005154708007329162
C01597,0,2023-05-28,61,Female,East,Primary,Self-Employed,75978.14,49251.11,Car,595.57,1,249.0,0.3,0,0,0,0,1,0,0,0,0,1,0,0.6482273717150749,287.3076923076923,0.00327725843249124
C01598,0,2019-07-21,24,Male,South,Secondary,Self-Employed,76336.97,25592.63,Home,635.41,2,222.0,0.47,1,0,1,0,0,0,1,1,0,1,0,0.3352586564544021,4.647592463363573,0.0029081583929778717
C01599,0,2019-01-06,24,Female,South,Post-Graduate,Salaried,71362.56,15071.5,Business,676.12,4,480.0,0.65,3,0,1,0,0,0,0,0,0,0,0,0.21119617906084087,8.839779005524862,0.0067262160998708565
C01600,0,2020-07-24,48,Male,North,Primary,Salaried,29287.73,15576.0,Home,752.6,3,158.0,0.4,0,1,0,0,0,0,1,1,0,0,0,0.5318268093839981,4.454887218045113,0.005394750634480719
C01601,0,2023-04-19,28,Male,East,Secondary,Self-Employed,56963.15,8665.92,Education,680.13,1,81.0,0.24,1,0,0,0,0,1,0,1,0,1,0,0.1521320362374623,37.38461538461539,0.001421971923954346
C01602,0,2019-10-23,22,Male,West,Primary,Salaried,68808.8,76955.97,Business,625.74,0,112.0,0.16,0,0,0,1,0,0,0,1,0,0,0,1.11840302403181,2.5093353248693053,0.001627698782713839
C01603,0,2021-12-25,47,Female,South,Secondary,Self-Employed,96525.64,53552.09,Home,716.46,1,192.0,0.56,1,0,1,0,0,0,1,0,0,1,0,0.554796528673625,10.56880733944954,0.0019891088005218097
C01604,0,2020-08-26,66,Female,North,Secondary,Salaried,60061.65,35702.66,Home,730.01,4,193.0,0.4,1,1,0,0,0,0,1,0,0,0,0,0.594433552857772,5.615906886517943,0.003213364934196779
C01605,0,2021-08-25,42,Male,North,Graduate,Salaried,70638.53,7764.77,Home,625.73,0,22.0,0.19,2,1,0,0,0,0,1,1,0,0,0,0.10992258757366555,0.9895052473763118,0.00031144475968002166
C01606,0,2021-03-06,61,Male,West,Primary,Salaried,36699.33,15347.37,Car,638.32,0,389.0,0.57,0,0,0,1,1,0,0,1,0,0,0,0.4181921032345822,13.909415971394518,0.010599648549442182
C01607,0,2018-07-21,36,Female,North,Post-Graduate,Salaried,31127.65,10094.37,Business,615.83,1,241.0,0.25,3,1,0,0,0,0,0,0,0,0,0,0.32428949824352304,4.0211345939933265,0.007742312702693586
C01608,1,2021-12-30,49,Male,South,Graduate,Salaried,27923.2,24393.08,Business,715.67,0,159.0,0.46,2,0,1,0,0,0,0,1,0,0,0,0.8735775269310108,8.833333333333334,0.005694189777675911
C01609,0,2018-11-09,69,Male,North,Graduate,Self-Employed,49493.29,10489.75,Home,655.94,2,272.0,0.31,2,1,0,0,0,0,1,1,0,1,0,0.21194287144782656,4.836988737403675,0.005495694466866114
C01610,0,2018-04-27,47,Male,East,Post-Graduate,Self-Employed,111551.28,12884.34,Business,537.56,4,33.0,0.75,3,0,0,0,0,0,0,1,0,1,0,0.11550149850364783,0.525756771109931,0.00029582807117946113
C01611,1,2022-08-17,50,Male,East,Secondary,Salaried,74223.44,10711.53,Education,682.49,4,198.0,0.26,1,0,0,0,0,1,0,1,0,0,0,0.1443146531607805,19.161290322580644,0.002667620902507348
C01612,0,2020-07-25,32,Male,South,Post-Graduate,Self-Employed,69115.66,18182.18,Education,769.17,1,142.0,0.39,3,0,1,0,0,1,0,1,0,1,0,0.26306889061031896,4.00752587017874,0.002054527150576295
