trip_id,rider_id,zone,distance_km,duration_min,fare_amount,ride_date,hour,day_of_week,month,fare_log,distance_log,duration_sqrt,fare_amount_std,distance_km_std,duration_min_std,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag,gender_encoded,ride_freq_bin,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,total_rides,cancelled_rides,avg_rating
T00507,R0913,Zone_23,6.62,30.91,469.65,2023-03-01,0,2,3,6.154114717993229,2.030776369698555,5.5596762495670555,1.5401398523419563,-0.9780091200793659,-1.2055163317606583,0.9621325810856642,0.2491830065359477,0.14791881664946682,0,1,0,Med,6.62,469.65,2155,0.08741258741258741,286.0,25.0,3.34
T00508,R0230,Zone_17,17.3,166.07,103.32,2023-11-12,0,6,11,4.647463098178343,2.9069010598473755,12.886814967244621,-1.114965763770825,0.5950374397053991,1.5209478393305225,0.17878598277249055,0.6854575163398693,0.9228299506937279,0,0,1,High,17.3,103.32,1470,0.01529051987767584,327.0,5.0,3.19
T00509,R0485,Zone_11,10.89,45.89,487.35859999999997,2023-06-04,0,6,6,6.191049972058893,2.4756977107026903,6.774215821775979,1.6684891639284896,-0.3490850741729102,-0.9033379262934647,1.0,0.42361111111111116,0.2338034629056301,0,1,0,Med,8.455,253.5349,1095,0.04347826086956522,191.66666666666666,8.333333333333334,3.89
T00510,R0243,Zone_7,17.804,119.854,210.92199999999997,2024-08-14,0,2,8,5.356218282442875,2.934069613161884,10.947785164132515,-0.3350823949368026,0.6692710975828821,0.5886729937316026,0.40887814195053795,0.7060457516339869,0.6578603371173032,0,0,2,Low,21.418000000000003,227.79066666666665,2028,1.7857142857142858,14.0,25.0,3.39
T00511,R0788,Zone_35,20.81,148.47,228.45,2023-03-01,0,2,3,5.435685140840842,3.0823685802135374,12.184826629870447,-0.20804204541799473,1.112021842780729,1.1659184710913633,0.4463593724673761,0.8288398692810457,0.8219240912739366,0,0,0,Med,21.285,297.11,981,0.3533834586466165,133.0,47.0,4.74
T00512,R0951,Zone_31,20.41,56.884,168.66,2023-11-28,0,1,11,5.1337964343795885,3.0638581026015914,7.542148235085279,-0.6413911153477935,1.0531062412906629,-0.6815656038831626,0.31850663555490744,0.8125,0.29683522531819745,0,0,0,High,20.41,168.66,1035,0.12292358803986711,301.0,37.0,4.22
T00513,R0569,Zone_32,21.94,145.1,41.24,2024-05-17,0,4,5,3.743367639398006,3.1328821117012247,12.045746137122432,-1.5649124147365703,1.278458416990166,1.0979384159228422,0.0460363940866559,0.875,0.8026029125100334,0,0,2,Low,14.65398805451511,145.3525,1166,0.2657453975473149,32.0,8.503852721514077,4.19
T00514,R0238,Zone_20,6.03,89.88,69.48,2023-04-04,0,1,4,4.255328981627924,1.9501867058225735,9.480506315593065,-1.3602330747998328,-1.0649096322772134,-0.015966226927520352,0.10642377141410389,0.22508169934640523,0.486010778580438,0,0,0,Med,10.963333333333333,157.17333333333335,1844,0.057692307692307696,104.0,6.0,4.29
T00515,R0690,Zone_33,17.78,20.77,230.32,2024-04-05,0,4,4,5.443802033290018,2.932792473780117,4.557411546042337,-0.19448856221396854,0.6657361614934785,-1.4100616609620833,0.45035811168842166,0.7050653594771242,0.08978328173374614,0,0,1,High,15.146666666666667,102.94333333333333,2336,0.08879492600422834,473.0,42.0,3.6
T00516,R0614,Zone_18,13.46,149.81,232.54,2023-09-07,0,3,9,5.453353368647568,2.671386216730619,12.23968953854631,-0.17839833081667547,0.02944766540076456,1.1929491161732084,0.455105278036401,0.5285947712418301,0.8296066964797616,0,0,2,High,13.46,232.54,1083,0.0628227237966407,418.0,26.25989854699581,4.36
T00517,R0352,Zone_3,10.32,64.09,353.5771155875107,2024-02-16,0,4,2,5.870925855707356,2.4265710727750367,8.005623023850173,0.6988607671400618,-0.43303980629625444,-0.5362052841370611,0.7139265942406837,0.40032679738562094,0.3381492948056416,0,0,2,Med,10.32,353.5771155875107,2259,0.18466353677621286,127.8,23.6,4.9
T00518,R0864,Zone_21,16.422,63.02,102.9,2023-06-10,0,5,6,4.6434288981051814,2.8577337753967003,7.938513714795737,-1.1180098616027452,0.465717694434704,-0.5577894559561464,0.1778878702201702,0.6495915032679739,0.33201467721591565,0,0,2,Med,9.216000000000001,223.66500000000002,2408,0.01809954751131222,221.0,4.0,4.22
T00519,R0036,Zone_12,1.94,165.11,388.16215151889656,2023-09-15,0,4,9,5.963996098714866,1.0784095813505903,12.849513609471762,0.9495279883201042,-1.6673216575131393,1.5015826010629323,0.7878819630321832,0.05800653594771241,0.9173259947253758,0,1,0,High,1.94,388.16215151889656,2294,0.06367041198501873,356.0,22.666666666666668,3.06
T00520,R0575,Zone_30,10.99,131.21,305.68,2023-04-04,0,1,4,5.725804858690694,2.4840729690394228,11.45469336123844,0.3517095630563048,-0.33435617380039373,0.8177476247386423,0.6115051639333395,0.4276960784313726,0.7229675495929367,0,0,0,Med,10.99,305.68,983,0.23222748815165878,211.0,49.0,3.66
T00521,R0263,Zone_14,9.85,53.98,284.05,2023-02-24,0,4,2,5.652664603477591,2.3841650799864684,7.347108274688757,0.19493852471240875,-0.5022656380470821,-0.7401454496426239,0.5652523674888389,0.3811274509803922,0.2801857585139319,0,0,2,Med,16.65,371.125,2474,0.34965034965034963,143.0,50.0,3.45
T00522,R0329,Zone_19,13.69,74.82,109.69,2023-11-21,0,1,11,4.706733501397532,2.6871669901857858,8.649855490122363,-1.0687969466533669,0.06332413625755237,-0.3197584022503466,0.19240735648268334,0.5379901960784313,0.39966746932691205,0,0,1,Med,17.765,286.27,2181,0.34265734265734266,143.0,49.0,3.71
T00523,R0390,Zone_25,14.46,64.66,220.71,2023-09-28,0,3,9,5.401370221604119,2.738256043159276,8.04114419718985,-0.2641404197490975,0.1767366691259298,-0.5247071739156794,0.429808441146043,0.5694444444444444,0.3414172686618507,0,0,0,Low,16.166666666666668,263.988,2346,0.7894736842105263,38.0,30.0,4.44
T00524,R0374,Zone_19,21.77,162.79,136.15250466267028,2023-07-14,0,4,7,4.921093479431007,3.125443880075648,12.758918449461145,-0.8770006298180912,1.2534192863568876,1.4547832752495882,0.24899380315740086,0.8680555555555555,0.9040247678018577,0,0,1,High,19.02,256.54125233133516,2141,0.075,440.0,33.0,4.49
T00525,R0270,Zone_7,0.6000000000000001,160.17,37.04,2024-01-25,0,3,1,3.6386382376771897,0.47000362924573563,12.655828696691497,-1.5953533930557735,-1.8646889225048608,1.4019323124776224,0.03705526856345187,0.0032679738562091526,0.8890035546382297,0,1,1,Med,0.6000000000000001,37.04,1627,0.16608996539792387,289.0,48.0,4.01
T00526,R0240,Zone_17,16.84,122.28,27.83,2023-03-11,0,5,3,3.3614165116503107,2.8814431271518632,11.05802875742327,-1.6621061097985974,0.527284497991823,0.6376105646036596,0.01736094330899734,0.6666666666666666,0.6717692925123266,0,0,0,High,19.3,60.935,1388,0.09181141439205956,403.0,37.0,3.54
T00527,R0787,Zone_27,15.26,79.53,138.8,2023-08-23,0,2,8,4.94021282979971,2.7887081041196646,8.917959407846618,-0.8578119754933661,0.29456787210606183,-0.22474770199998045,0.2546551098113665,0.6021241830065359,0.42667125329664035,0,0,0,High,10.693333333333333,277.3566666666666,2136,0.038901601830663615,437.0,17.0,4.57
T00528,R0388,Zone_10,19.62,40.87,341.66,2024-08-12,0,0,8,5.836738701904826,3.026261478588814,6.392964883369843,0.6124872773241451,0.9367479283477825,-1.0046019847344068,0.6884434725821207,0.7802287581699346,0.20502235982112144,0,0,0,Low,18.545,219.4,1769,0.33783783783783783,74.0,25.0,3.58
T00529,R0945,Zone_17,7.75,174.2,382.68,2023-07-18,0,1,7,5.949808871839149,2.169053700369523,13.198484761517134,0.9097941655750288,-0.8115725458699291,1.6849472009091795,0.7761591318587466,0.29534313725490197,0.969441577800711,0,1,0,High,3.7099999999999995,263.3966666666667,1892,0.07416267942583732,418.0,31.0,3.01
T00530,R0660,Zone_7,12.56,86.86,58.42,2024-06-22,0,5,6,4.084630870034462,2.6071242825122494,9.319871243745807,-1.4403943177070677,-0.10311243795188423,-0.07688603897764876,0.08277347420299996,0.4918300653594772,0.4686962504299966,0,0,2,High,14.950000000000001,239.4366666666667,1221,0.02850877192982456,456.0,13.0,4.32
T00531,R0751,Zone_16,19.69,100.8,103.46,2024-03-06,0,2,3,4.6488042230081525,3.029650491757452,10.039920318408907,-1.1139510644935184,0.9470581586085441,0.20431335836632178,0.17908535362326403,0.7830882352941176,0.548618277720445,0,0,0,High,13.303125,275.855,1629,0.06349206349206349,441.0,28.0,3.41
T00532,R0574,Zone_3,8.11,105.32,317.63,2023-09-02,0,5,9,5.764030555001558,2.209372711271867,10.262553288533999,0.43832139422641836,-0.7585485045288698,0.2954913552095603,0.6370586044100748,0.31004901960784315,0.5745327370714368,0,1,0,Med,4.335,377.055,2199,0.018868296067931056,159.0,3.000059074801038,3.36
T00533,R0628,Zone_26,24.73,152.31,241.84,2024-07-19,0,4,7,5.492402790262234,3.2476576262936527,12.341393762456493,-0.11099330739558275,1.6893947373833769,1.2433794241617253,0.47499205598063843,0.988970588235294,0.8439399151473457,0,0,1,Low,14.43,178.35500000000002,1738,0.5476190476190477,42.0,23.0,3.19
T00534,R0787,Zone_4,15.36,94.59,484.28,2023-02-01,0,2,2,6.1847260439402705,2.794839331174601,9.725739046468396,1.6461759268205138,0.30929677247857834,0.07904447332284577,0.9934168349914914,0.6062091503267973,0.5130145625501664,0,0,0,High,10.693333333333333,277.3566666666666,2136,0.038901601830663615,437.0,17.0,4.57
T00535,R0916,Zone_16,14.56,25.77,251.32005669922455,2023-01-31,0,1,1,5.530698347926278,2.7447035187502458,5.076416058598822,-0.04228325967036589,0.1914655694984463,-1.3092010449850493,0.4952638605479781,0.5735294117647058,0.11844971906891412,0,0,1,High,14.56,251.32005669922455,864,0.037383177570093455,321.0,12.0,3.25
T00536,R0939,Zone_15,20.2,147.14,290.02,2023-12-18,0,0,12,5.673391993332133,3.054001181677967,12.130127781684742,0.23820820103756155,1.022175550508378,1.139089547241472,0.5780183959111074,0.8039215686274509,0.8142988189427819,0,0,0,Med,15.105,282.595,1929,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00537,R0316,Zone_29,0.85,47.03,19.711199999999998,2023-01-20,0,4,1,3.030674616751555,0.6151856390902334,6.8578422262399705,-1.7209499704600133,-1.8278666715735694,-0.8803417058507009,0.0,0.013480392156862746,0.24033941061804842,0,0,0,High,7.28,195.03560000000002,2312,0.11388888888888889,360.0,41.0,4.12
T00538,R0322,Zone_6,8.48,49.03,76.5,2023-12-25,0,0,12,4.350277936359301,2.2491843162669305,7.002142529254885,-1.3093531538948793,-0.7040515731505584,-0.8399974594598874,0.12143508121717347,0.3251633986928105,0.2518059855521156,0,0,0,Low,14.4275,222.09,2545,0.5925925925925926,27.0,16.0,3.48
T00539,R0403,Zone_10,14.56,8.74,239.79,2024-08-08,0,3,8,5.483925184333142,2.7447035187502458,2.9563490998188966,-0.12585140395614627,0.1914655694984463,-1.652732303002827,0.47060841138002696,0.5735294117647058,0.02081183350533196,0,0,0,Low,14.56,239.79,1611,0.3420213800022396,67.0,22.91543246015005,3.96
T00540,R0464,Zone_3,20.88,24.31,347.36,2023-01-09,0,0,1,5.853236427824539,3.0855729775537806,4.93051721424842,0.6538000336144921,1.1223320730414905,-1.3386523448503431,0.7006321429350404,0.8316993464052287,0.11007911936704508,0,0,0,Low,14.3475,330.0391840564117,2055,0.06060606060606061,66.0,4.0,4.82
T00541,R0160,Zone_29,19.02,16.86,287.1228967121405,2023-10-19,0,3,10,5.663387113809788,2.9967317738870745,4.106093033529562,0.21721042523417533,0.8483745261126832,-1.4889346626561237,0.5718233367963567,0.755718954248366,0.06736612773764476,0,0,1,Med,16.4925,244.23822417803513,1294,0.08118081180811808,271.0,22.0,3.23
T00542,R0807,Zone_25,17.04,81.36,121.38,2023-10-06,0,4,10,4.807130958034395,2.8925915146344776,9.019977827023745,-0.9840695569982516,0.5567422987368559,-0.18783271655238606,0.21740482252226787,0.6748366013071895,0.4371631693613118,0,0,2,High,14.251,236.26293333784125,2145,0.04758422533280184,485.0,23.078349286408894,4.42
T00543,R0059,Zone_25,7.3,38.87,19.72,2023-02-17,0,4,2,3.031099417391282,2.1162555148025524,6.234580980306535,-1.7208861893625824,-0.8778525975462536,-1.0449462311252204,1.8817596334333442e-05,0.2769607843137255,0.19355578488705422,0,0,1,High,5.895,253.53929999999997,2476,0.0440771349862259,363.0,16.0,4.2031344840692135
T00544,R0718,Zone_34,14.75,129.87,119.24,2023-05-05,0,4,5,4.789489745444719,2.7568403652716422,11.396051947933548,-0.9995799602370835,0.21945048020622762,0.7907169796567971,0.21282872523187343,0.5812908496732025,0.7152849443871118,0,0,1,High,15.21,142.15,1597,0.1309192200557103,359.0,47.0,4.76
T00545,R0111,Zone_29,20.05,55.73,277.66194036750807,2024-05-04,0,5,5,5.629999363869083,3.0469005601283903,7.465252842335616,0.14863881405182208,1.0000821999496035,-0.704844234050662,0.551592375724762,0.7977941176470589,0.2902190115812407,0,0,2,High,20.05,277.66194036750807,950,0.09467455621301775,338.0,32.0,4.5
T00546,R0180,Zone_28,9.91,163.07,306.1875443220063,2024-06-01,0,5,6,5.727458454624711,2.3896797998449792,12.769886452118515,0.35538816917588306,-0.49342829782357217,1.4604314697443022,0.6125904780439415,0.38357843137254904,0.905630088292627,0,0,1,High,9.91,306.1875443220063,1578,0.06903454772265676,338.0,23.333677130257982,4.0
T00547,R0001,Zone_20,6.08,25.75,435.27,2023-09-11,0,0,9,6.078261317737981,1.9572739077056285,5.07444578254611,1.2909587012433363,-1.0575451820909552,-1.3096044874489574,0.8886156535885797,0.22712418300653595,0.11833505331957346,0,1,0,Low,5.883333333333334,321.09999999999997,2222,0.734375,64.0,47.0,4.41
T00548,R0692,Zone_26,6.8100000000000005,150.78,326.2,2023-09-17,0,6,9,5.790571604728592,2.0554049638515948,12.279250791477468,0.5004354857015543,-0.9500242093715844,1.2125160756727529,0.6553843772038506,0.2569444444444445,0.8351679853227842,0,1,0,High,9.9625,335.0275,1402,0.04611650485436893,412.0,19.0,3.31
T00549,R0040,Zone_6,9.93,117.86,65.39,2023-04-30,0,6,4,4.195546442731068,2.391511302188447,10.856334556377673,-1.3898767894011523,-0.4904825177490689,0.5484497800799616,0.09767786584507901,0.38439542483660133,0.6464281619080382,0,0,0,Med,9.149999999999999,163.403,2056,0.21323529411764705,136.0,29.0,3.04
T00550,R0906,Zone_35,14.18,62.99,140.86,2023-12-19,0,1,12,4.954840655773941,2.719978771967484,7.936623967405788,-0.842881400412995,0.13549574808288337,-0.5583946196520087,0.25906013804417605,0.5580065359477124,0.33184267859190464,0,0,1,Med,8.035,267.03499999999997,2040,0.09623430962343096,239.0,23.0,3.42
T00551,R0919,Zone_12,24.06,126.87,313.72,2024-08-10,0,5,8,5.751683354640749,3.221272949467922,11.263658375501274,0.40998229298163663,1.590711104887516,0.7302006100705768,0.6286976042206159,0.9616013071895424,0.6980850819860109,0,0,2,High,13.673333333333332,317.34066666666666,1106,0.09438775510204081,392.0,37.0,4.197337339838733
T00552,R0987,Zone_12,16.6,178.23,268.25,2024-02-16,0,4,2,5.595640316036498,2.8678989020441064,13.350280895921253,0.0804224634163588,0.4919351370977835,1.766240857386669,0.5314662286158333,0.6568627450980392,0.9925467262928563,0,0,1,High,16.6,268.25,2318,0.018575851393188854,323.0,6.0,3.51
T00553,R0269,Zone_22,22.22,61.06,272.8494138841862,2024-07-26,0,4,7,5.612578370946944,3.1450139762697455,7.814089838234521,0.11375833444720512,1.3196993380332118,-0.5973268174191437,0.5413014460984628,0.886437908496732,0.3207774337805298,0,0,2,Med,22.22,272.8494138841862,2060,0.09395973154362416,298.0,28.0,3.26
T00554,R0163,Zone_1,10.15,63.02,25.22,2024-01-11,0,3,1,3.2665224783355535,2.411439497906128,7.938513714795737,-1.681023003468388,-0.4580789369295325,-0.5577894559561464,0.011779815305291985,0.3933823529411765,0.33201467721591565,0,0,0,Med,10.15,25.22,1230,0.12083333333333333,240.0,29.0,4.49
T00555,R0117,Zone_2,16.45,140.36,163.43,2024-02-23,0,4,2,5.1024849477261345,2.859339648648436,11.84736257569591,-0.6792973812071821,0.46984178653900843,1.0023225519766146,0.30732299591529866,0.650735294117647,0.7754271299162943,0,0,0,Low,16.45,163.43,1478,0.6818181818181818,66.0,45.0,4.08
T00556,R0510,Zone_2,11.4,18.94,70.28,2024-03-18,0,0,3,4.266615783162554,2.517696472610991,4.352011029397789,-1.354434793215223,-0.27396768227307594,-1.4469766464096776,0.10813446198995227,0.4444444444444445,0.07929136566907466,0,0,0,High,15.27,272.825,1704,0.02601156069364162,346.0,9.0,4.115662904492122
T00557,R0281,Zone_28,16.421999999999997,6.5,112.23,2023-10-21,0,5,10,4.729421148325948,2.8577337753967003,2.5495097567963922,-1.0503874026222297,0.46571769443470346,-1.697917858960538,0.19783879906100196,0.6495915032679737,0.0079692695791767,0,0,0,High,16.421999999999997,112.23,1210,0.08502024291497975,494.0,42.0,4.93
T00558,R0699,Zone_4,1.8,136.61,433.36,2023-10-03,0,1,10,6.0738736833487,1.0296194171811581,11.68802806293688,1.27711530396008,-1.6879421180346623,0.926677089993839,0.8845313798387419,0.05228758169934641,0.7539273019149182,0,1,0,Low,1.8,433.36,918,13.5,2.0,27.0,3.2
T00559,R0448,Zone_20,9.66,9.52,470.71,2024-01-10,0,2,1,6.156364389980701,2.3664984187376983,3.0854497241083023,1.5478225754415647,-0.5302505487548635,-1.6369980469104095,0.9643992460986632,0.37336601307189543,0.02528379772961816,0,1,1,Med,9.66,470.71,1385,0.11913357400722022,277.0,33.0,3.48
T00560,R0308,Zone_27,15.08,148.55,206.43985348794578,2023-11-05,0,6,11,5.334841434943743,2.77757626375082,12.188108959145385,-0.3675683294122629,0.2680558514355322,1.167532240946996,0.39929368470335946,0.5947712418300654,0.8223827542712994,0,0,1,Med,14.307500000000001,279.12329670531983,1185,0.12291831879460746,252.2,31.0,4.94
T00561,R0303,Zone_5,6.691999999999998,88.074,242.37,2024-02-03,0,5,2,5.494582919054,2.040180827726533,9.384774904066692,-0.10715194584577854,-0.9674043118111543,-0.05239708141842495,0.47612538848713803,0.2521241830065359,0.47565646141497536,0,1,0,Med,13.124833333333333,204.50666666666666,1668,0.09778209996989022,255.85966850828729,25.01849568434032,4.007497243660419
T00562,R0803,Zone_24,22.83,70.63,62.81,2023-01-10,0,1,1,4.155909917880256,3.170945291110651,8.404165633779478,-1.4085762475115198,1.4095456303055627,-0.40427959843910094,0.09216088873796799,0.9113562091503267,0.37564499484004127,0,0,2,Low,18.481666666666666,155.154,2325,0.35664335664335667,71.5,25.5,3.2
T00563,R0807,Zone_9,16.215,143.29,206.47,2023-11-22,0,2,11,5.334986750905048,2.8457810967904873,11.970380110923797,-0.3673498319551577,0.43522887066359467,1.0614268729391558,0.3993581488959417,0.6411356209150326,0.7922256621947025,0,0,2,High,14.251,236.26293333784125,2145,0.04758422533280184,485.0,23.078349286408894,4.42
T00564,R0583,Zone_22,3.68,62.98,19.711199999999998,2024-03-16,0,5,3,3.030674616751555,1.5432981099295553,7.935993951610598,-1.7209499704600133,-1.4110387910313518,-0.5585963408839628,0.0,0.12908496732026145,0.3317853457172343,0,0,0,Med,3.68,19.711199999999998,2252,0.1678082191780822,292.0,49.0,3.17
T00565,R0691,Zone_19,9.05,176.91,228.03,2023-10-07,0,5,10,5.433852999340729,2.307572634505085,13.300751858447702,-0.21108614324991495,-0.6200968410272142,1.7396136547687322,0.4454612599150557,0.3484477124183007,0.9849787868363721,0,0,2,Low,9.05,228.03,2509,0.324281832335205,41.0,13.295555125743407,4.33
T00566,R0582,Zone_18,23.27,160.52,487.35859999999997,2024-06-01,0,5,6,6.191049972058893,3.18924101973851,12.669648771769484,1.6684891639284896,1.4743527919446355,1.4089925555960152,1.0,0.929330065359477,0.8910102052516915,0,0,0,High,23.27,487.35859999999997,1899,0.05453257790368272,353.0,19.25,4.16
T00567,R0514,Zone_6,1.38,47.86,265.36,2024-06-18,0,1,6,5.584848777242422,0.8671004876833833,6.9180922225711905,0.059476171191954835,-1.7498034995992318,-0.8635988435985134,0.525286358910581,0.03513071895424836,0.2450980392156863,0,1,1,Low,9.69,316.46500000000003,1084,1.1111111111111112,18.0,20.0,3.68
T00568,R0616,Zone_2,14.7,158.76,280.8,2024-01-13,0,5,1,5.64119759946458,2.7536607123542622,12.6,0.17138300577493012,0.21208603001996923,1.3734896187720989,0.5583026870244548,0.5792483660130718,0.8809196193097123,0,0,1,Med,15.78,342.58500000000004,1362,0.176056338028169,284.0,50.0,3.63
T00569,R0356,Zone_7,15.77,150.81,182.29,2024-05-06,0,0,5,5.211069597983756,2.8195915758351173,12.280472303620899,-0.5426028928499986,0.3696852640058961,1.213121239368615,0.34765252624092424,0.6229575163398693,0.8353399839467952,0,0,2,Low,15.77,182.29,1438,0.4523809523809524,84.0,38.0,4.7
T00570,R0623,Zone_25,10.5,168.72,282.88,2024-04-26,0,4,4,5.648551613656782,2.4423470353692043,12.989226304903614,0.18645853789491632,-0.4065277856257247,1.5744039657983506,0.5627504825216606,0.40767973856209155,0.938023162481367,0,0,1,Low,17.560000000000002,245.785,2245,0.2542372881355932,59.0,15.0,3.67
T00571,R0478,Zone_28,8.87,149.97,405.5,2023-10-14,0,5,10,6.007583928987866,2.28949985344539,12.24622390780113,1.0751901477760324,-0.6466088616977442,1.1961766558844733,0.8249565805348218,0.3410947712418301,0.830524022474487,0,1,2,High,5.92,348.255,1579,0.017456359102244388,401.0,7.0,4.22
T00572,R0659,Zone_25,4.32,126.13,189.99,2024-06-02,0,6,6,5.252221070655064,1.6714733033535532,11.230761327710601,-0.4867944325981261,-1.316773828647246,0.7152732389059756,0.364117923033465,0.15522875816993464,0.693842449260406,0,1,1,Med,5.045,147.735,1273,0.3360655737704918,122.0,41.0,4.189358041176934
T00573,R0809,Zone_8,8.602431533299198,125.86,172.55,2023-10-30,0,0,10,5.1564657423077955,2.262016351121298,11.218734331465381,-0.6131969711426267,-0.6860187545863753,0.7098267656432158,0.3268248684799703,0.3301646868177777,0.692294461644307,0,0,0,Low,15.4162157666496,319.74,860,0.39655172413793105,58.0,23.0,4.73
T00574,R0439,Zone_27,17.47,67.99,469.01,2023-03-20,0,0,3,6.152753971073506,2.9161477942111484,8.245604889879214,1.5355012270742683,0.6200765703386769,-0.4575340036749749,0.9607640286249854,0.6924019607843137,0.3605091159270726,0,0,0,Low,11.283333333333331,212.90666666666667,1521,0.06779661016949153,59.0,4.0,3.5
T00575,R0724,Zone_34,12.57,25.7,482.58,2023-01-13,0,4,1,6.181216761392465,2.6078614738467776,5.06951674225463,1.6338545784532172,-0.1016395479146326,-1.3106130936087277,0.9897816175178136,0.49223856209150335,0.11804838894622176,0,1,2,Med,9.935,347.28499999999997,1612,0.14965986394557823,147.0,22.0,4.344855376011651
T00576,R0371,Zone_33,15.04,127.04,456.33,2024-01-09,0,1,1,6.125405230961421,2.7750856024383683,11.271202242884296,1.4435984639581978,0.2621642912865254,0.733629871013796,0.9336495829977886,0.5931372549019607,0.6990597408554067,0,0,0,High,12.585714285714285,284.94571428571425,961,0.07309941520467836,342.0,25.0,3.25
T00577,R0228,Zone_31,24.47,19.26,44.5,2023-04-21,0,4,4,3.817712325956905,3.2375012889913655,4.3886216514983385,-1.5412844172792841,1.6510995964148336,-1.4405215669871472,0.05300745818323807,0.9783496732026143,0.08112601765852541,0,0,2,High,20.156666666666666,207.74333333333334,1564,0.043859649122807015,456.0,20.0,3.98
T00578,R0606,Zone_8,1.27,176.19,91.25,2024-02-23,0,4,2,4.524502282920636,0.8197798314933114,13.273658124270039,-1.2024473371786302,-1.766005290009,1.7250897260680393,0.15297593870937806,0.030637254901960786,0.9808508198601079,0,1,1,High,2.165,284.125,1143,0.010025062656641603,399.0,4.0,3.37
T00579,R0585,Zone_26,4.43,52.32,340.13,2024-05-25,0,5,5,5.8322636363047415,1.691939133945844,7.23325652801005,0.601398063793578,-1.300572038237478,-0.7736311741469991,0.6851717768558107,0.1597222222222222,0.2706685013186561,0,1,0,Med,4.77,230.57999999999998,1957,0.11500510623777266,279.0,32.08642464033857,3.7
T00580,R0651,Zone_13,22.38,82.78,359.72,2024-04-10,0,2,4,5.888102034112829,3.1518809560439225,9.098351499035417,0.7433834840967185,1.3432655786292382,-0.1591883016149084,0.727062312331898,0.8929738562091503,0.4453044375644995,0,0,1,Low,16.685,281.505,1332,0.22727272727272727,22.0,5.0,3.16
T00581,R0570,Zone_6,4.75,99.49,306.42,2024-01-25,0,3,1,5.728214890796786,1.749199854809259,9.974467404327912,0.35707297352206924,-1.2534395570454249,0.17788787698033884,0.6130875527159994,0.17279411764705882,0.541107671138631,0,1,2,High,4.75,306.42,1057,0.0718562874251497,334.0,24.0,3.68
T00582,R0753,Zone_33,7.24,128.05,280.1,2023-03-27,0,0,3,5.638710477912486,2.1090003439213802,11.315917991926241,0.16630950938839636,-0.8866899377697633,0.754003715441157,0.5568058327705875,0.27450980392156865,0.7048503611971106,0,1,2,Med,5.085,332.9473520855906,2092,0.057311874308509515,283.0,16.219260429308193,4.53
T00583,R0116,Zone_24,15.83,131.43,204.67286682662188,2023-01-02,0,0,1,5.326286881427716,2.8231630082027146,11.464292389851193,-0.38037518718552055,0.3785226042294061,0.8221854918416318,0.39551522541688866,0.6254084967320261,0.7242288728356842,0,0,1,Med,15.83,204.67286682662188,1752,0.1780821917808219,219.0,39.0,4.76
T00584,R0561,Zone_33,23.95,97.29,370.17,2023-08-17,0,3,8,5.9166601786805,3.2168738221975275,9.863569333664158,0.8191235372956881,1.5745093144777478,0.13350920595044413,0.7494082079789175,0.9571078431372548,0.5284944387111571,0,0,1,Low,23.384999999999998,288.636,1093,0.4935064935064935,77.0,38.0,4.94
T00585,R0919,Zone_32,15.95,165.73,366.11,2024-01-26,0,4,1,5.905661530665687,2.830267833826459,12.873616430513998,0.7896972582537918,0.3961972846764258,1.5140893174440841,0.740726453306487,0.6303104575163399,0.9208806329549364,0,0,2,High,13.673333333333332,317.34066666666666,1106,0.09438775510204081,392.0,37.0,4.197337339838733
T00586,R0130,Zone_24,9.28,83.03,235.71,2024-05-16,0,3,5,5.4668357631983,2.330200260027019,9.112079894294167,-0.15542264003765777,-0.5862203701704264,-0.15414527081605672,0.46188388944320025,0.35784313725490197,0.44673775943125793,0,0,1,Med,13.336666666666666,212.33,1270,0.3904761904761905,105.0,41.0,4.49
T00587,R0185,Zone_28,18.04,83.99,342.48,2023-08-12,0,5,8,5.839128885804284,2.9465420293632194,9.164605828948673,0.6184305159483704,0.7040313024620212,-0.13478003254846632,0.6901969304223653,0.7156862745098038,0.4522417153996101,0,0,0,High,18.04,342.48,1179,0.03464203233256351,433.0,15.0,4.79
T00588,R0207,Zone_7,16.66,90.2,276.64,2023-04-10,0,0,4,5.626325310471383,2.8713021951758138,9.497368056467012,0.14123194153495733,0.5007724773212933,-0.009511147504990033,0.5494070960300431,0.6593137254901961,0.48784543056988877,0,0,1,Low,16.66,276.64,1799,0.4588235294117647,85.0,39.0,3.63
T00589,R0126,Zone_10,10.66,148.41,142.65,2023-07-16,0,6,7,4.967379785425298,2.4561641809223462,12.182364302548171,-0.82990774536743,-0.38296154502969826,1.1647081436996387,0.2628878082076368,0.41421568627450983,0.8215800940259146,0,0,2,High,13.4375,156.45,2486,0.028795811518324606,382.0,11.0,3.35
T00590,R0785,Zone_9,2.32,75.16,148.95,2023-09-15,0,4,9,5.010301905195018,1.199964782928397,8.669486720677297,-0.7842462778886253,-1.6113518360975765,-0.3128998803639082,0.27635949649244285,0.07352941176470587,0.4016167870657035,0,1,2,Low,9.16,167.06,1597,0.6078431372549019,51.0,31.0,3.69
